Lot,recipe,recipe_step,IONGAUGEPRESSURE,ETCHBEAMVOLTAGE,ETCHBEAMCURRENT,ETCHSUPPRESSORVOLTAGE,ETCHSUPPRESSORCURRENT,FLOWCOOLFLOWRATE,FLOWCOOLPRESSURE
610,144,3.0,0.4084060294378693,1.091214054903053,1.107868570529173,0.2995746630595722,1.4397818470251238,0.5958875019601572,0.5036380042161214
610,144,3.0,0.4084060294378693,1.091214054903053,1.1084568670514894,0.3000188123933126,1.4198437168534366,0.5958875019601572,0.5036380042161214
610,144,3.0,0.4084060294378693,1.0916134006422105,1.1037504948729624,0.3002148507199289,1.4109840741646758,0.6003387908409311,0.5036380042161214
610,144,3.0,0.4084060294378693,1.0909724339516294,1.1080164146813785,0.3001168315566205,1.4080334826830725,0.6003387908409311,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0912945952201931,1.1037504948729624,0.3002638603015829,1.4128331114931472,0.5958875019601572,0.5023538632733291
610,144,3.0,0.4084060294378693,1.0916134006422105,1.1050718519832947,0.3001658411382745,1.4120934965617586,0.5958875019601572,0.5049221451589138
610,144,3.0,0.4084060294378693,1.091214054903053,1.1094886960304204,0.3000678219749665,1.4080334826830725,0.5958875019601572,0.5023538632733291
610,144,3.0,0.4084060294378693,1.0926503572254027,1.103306962416347,0.2996236726412262,1.4002753941474435,0.5968319917295207,0.5029854079992925
610,144,3.0,0.4084060294378693,1.0913717796907871,1.1066180554084388,0.3000188123933126,1.4124633040274528,0.5968319917295207,0.5036380042161214
610,144,3.0,0.4084060294378693,1.091774481276493,1.102792587970134,0.2999207932300042,1.405814637888907,0.5958875019601572,0.5042695489420849
610,144,3.0,0.4084060294378693,1.0912945952201931,1.1014681507732969,0.2991825864063391,1.4039734688043863,0.5958875019601572,0.5068378308276696
610,144,3.0,0.4084060294378693,1.0910529742687705,1.0997771832824523,0.2998717836483499,1.4102444592332877,0.5958875019601572,0.5042695489420849
610,144,3.0,0.4084060294378693,1.092173827015651,1.1073541960829598,0.3001658411382745,1.4065542528202954,0.6012802338691031,0.5042695489420849
610,144,3.0,0.4084060294378693,1.0913717796907871,1.1054414623638074,0.3002148507199289,1.4028640464073034,0.6012802338691031,0.5074904270444985
610,144,3.0,0.4084060294378693,1.092173827015651,1.1058819147339185,0.3003618794648912,1.405814637888907,0.609235275120096,0.5062062861017061
610,144,3.0,0.4084060294378693,1.092891978176826,1.1039691810147654,0.3002148507199289,1.4109840741646758,0.609235275120096,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0926503572254027,1.1066919774845418,0.3003618794648912,1.4013848165445266,0.6100457082770337,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0914523200079282,1.1025708217418262,0.2998227740666959,1.407293867751684,0.6100457082770337,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0922510114862445,1.104779243765389,0.3000678219749665,1.396585187734452,0.6100457082770337,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0916134006422105,1.103454806568552,0.3002148507199289,1.4054448304232128,0.5877984040967388,0.5029854079992925
610,144,3.0,0.4084060294378693,1.0918516657470865,1.1037504948729624,0.3003128698832372,1.407663675217378,0.6111242546588227,0.5062062861017061
610,144,3.0,0.4084060294378693,1.092412092120527,1.108752555355899,0.3006559369548159,1.402124431475915,0.5877984040967388,0.5042695489420849
610,144,3.0,0.4084060294378693,1.0915328603250698,1.1041170251669703,0.3000678219749665,1.394374211184237,0.5877984040967388,0.5023538632733291
610,144,3.0,0.4084060294378693,1.0920932866985098,1.103528728644655,0.3000678219749665,1.3925251738557658,0.5888769504785278,0.5042695489420849
610,144,3.0,0.4084060294378693,1.091693940959352,1.103088276274544,0.3000188123933126,1.396585187734452,0.5888769504785278,0.5042695489420849
610,144,3.0,0.4084060294378693,1.0914523200079282,1.107206351930755,0.2999698028116586,1.3936345962528485,0.5888769504785278,0.5068378308276696
610,144,3.0,0.4084060294378693,1.091774481276493,1.1058079926578157,0.2996236726412262,1.4091429050801558,0.6130101874563583,0.5042695489420849
610,144,3.0,0.4084060294378693,1.091214054903053,1.1028665100462367,0.3000678219749665,1.3725870436840786,0.5860465279116291,0.5055536898848773
610,144,3.0,0.4084060294378693,1.0911335145859111,1.105734070581713,0.3001658411382745,1.3818164938385336,0.609235275120096,0.5055536898848773
610,144,3.0,0.4084060294378693,1.0926503572254027,1.1066919774845418,0.3006069273731616,1.3829259162356164,0.6082907853507324,0.5055536898848773
610,144,3.0,0.4084060294378693,1.0928114378596847,1.1032330403402448,0.3004108890465452,1.3940044037185426,0.6082907853507324,0.5068378308276696
610,144,3.0,0.4084060294378693,1.0914523200079282,1.1091190856499078,0.3000678219749665,1.3880953525113853,0.5877984040967388,0.5068378308276696
610,144,3.0,0.4084060294378693,1.092012746381369,1.102499979752228,0.3001658411382745,1.383665531167005,0.5851020381422656,0.5068378308276696
610,144,3.0,0.4084060294378693,1.0916134006422105,1.1058819147339185,0.2999698028116586,1.3832957237013106,0.6082907853507324,0.5068378308276696
610,144,3.0,0.4084060294378693,1.0922510114862445,1.1039691810147654,0.3001658411382745,1.3880953525113853,0.6082907853507324,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0919322060642276,1.1093408518782149,0.3006559369548159,1.382186301304228,0.6038425432111505,0.5049221451589138
610,144,3.0,0.4084060294378693,1.092412092120527,1.1088264774320018,0.3001168315566205,1.3880953525113853,0.6038425432111505,0.5049221451589138
610,144,3.0,0.4084060294378693,1.0915328603250698,1.1094886960304204,0.2997216918045342,1.3877255450456911,0.6038425432111505,0.5055536898848773
610,144,3.0,0.4084060294378693,1.0912945952201931,1.1058819147339185,0.3006069273731616,1.3773866724941533,0.5923837495899382,0.5055536898848773
610,144,4.0,0.4084060294378693,1.092012746381369,1.1046313996131838,0.3002638603015829,1.3792357098226244,0.5923837495899382,0.5055536898848773
610,144,5.0,0.4084060294378693,1.092412092120527,1.1105174449228468,0.3004598986281996,1.3670556681865664,0.5906288266636375,0.5055536898848773
610,144,5.0,0.2986549697897294,-0.2008808296058613,-1.281816543809868,-0.4394561341970824,-1.272226302342068,-1.6727242154280884,-0.2550914089600297
610,144,5.0,-0.4753765929166363,-1.157707515689512,-1.281816543809868,-1.1908597066522033,-1.2773948731110023,-1.6727242154280884,-0.9649876787755997
610,144,5.0,-0.8046614979334156,-1.2508732658287516,-1.281816543809868,-1.3394022350678874,-1.274810627067755,-1.6727242154280884,-1.0330871465762392
610,144,5.0,-1.0110184479155082,-1.260141879083818,-1.281816543809868,-1.3724008152294418,-1.2762873390924676,-1.6727242154280884,-1.0857663973179377
610,144,5.0,-1.113342434024345,-1.2611007082035366,-1.281816543809868,-1.3808959829584233,-1.2777640511171806,-1.6727242154280884,-1.1249558527130568
610,144,5.0,-1.2007319003379318,-1.2615801210854725,-1.281816543809868,-1.383547649436918,-1.2796099411480717,-1.6727242154280884,-1.1879145464443537
610,144,5.0,-1.2523560365130502,-1.261020808853086,-1.281816543809868,-1.3846059163966742,-1.2751798050739331,-1.6727242154280884,-1.211043819458222
610,144,5.0,-1.292394868598311,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6727242154280884,-1.2283881427822652
610,144,5.0,-1.3194841754822673,-1.2609409061467889,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6727242154280884,-1.2418800432779311
610,144,5.0,-1.3337603792760624,-1.2609409061467889,-1.281816543809868,-1.3846059163966742,-1.2807174751666062,-1.6727242154280884,-1.2650072111427129
610,144,5.0,-1.3549121517179823,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2792407631418936,-1.6727242154280884,-1.274002513189519
610,144,5.0,-1.372118787062028,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6727242154280884,-1.2817115691444465
610,144,5.0,-1.3812971397955622,-1.26054139597115,-1.281816543809868,-1.3846059163966742,-1.2792407631418936,-1.6727242154280884,-1.282995710087239
610,144,5.0,-1.3745611658658186,-1.261020808853086,-1.281816543809868,-1.3846059163966742,-1.2796099411480717,-1.6727242154280884,-1.7359164309082782
610,144,5.0,-1.3912839786063853,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.276656517098646,-1.6727242154280884,-1.8534833234892747
610,144,5.0,-1.4016531165891375,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.2751798050739331,-1.6727242154280884,-1.8990966413219852
610,144,5.0,-1.4051163346478746,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6727242154280884,-1.9337884456937011
610,144,5.0,-1.4183792076905148,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2796099411480717,-1.6727242154280884,-1.940855220662324
610,144,5.0,-1.420493433152536,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6727242154280884,-1.9453524506559092
610,144,5.0,-1.4244242935178486,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6727242154280884,-1.9485646976470683
610,144,5.0,-1.426156061177579,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2770256951048242,-1.6727242154280884,-1.9511344531370136
610,144,5.0,-1.4261985212377533,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6727242154280884,-1.952419225624532
610,144,5.0,-1.4277921747291462,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6727242154280884,-1.9530617171257452
610,144,5.0,-1.4309900570693852,-1.26054139597115,-1.281816543809868,-1.3846059163966742,-1.276656517098646,-1.6727242154280884,-1.9530617171257452
1157,147,1.0,-1.452756902876134,-1.2597423655523323,-1.281816543809868,-1.3846059163966742,-1.2762873390924676,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.452756902876134,-1.2597423655523323,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.4530198908652774,-1.260141879083818,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.4530198908652774,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.2744414490615767,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.4530198908652774,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.2814558311789626,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.453269728397428,-1.26054139597115,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.453269728397428,-1.2595026574334411,-1.281816543809868,-1.3846059163966742,-1.280348297160428,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.4535233148937956,-1.2602217817901151,-1.281816543809868,-1.3846059163966742,-1.2751798050739331,-1.6727242154280884,-1.953704208626959
1157,147,1.0,-1.4537500452699108,-1.260301684496412,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6868802890261303,-1.9453524506559092
1157,147,1.0,-1.4537500452699108,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.2740722710553989,0.5601614147486894,-0.5596075397760025
1157,147,1.0,-1.4537500452699108,-1.260301684496412,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,0.5868539143273752,0.2922599844361525
1157,147,1.0,-1.4539603997050103,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,0.5868539143273752,0.33274200137041
1157,147,1.0,-1.4539603997050103,-1.260301684496412,-1.281816543809868,-1.3846059163966742,-1.278502407129537,0.5995283576839935,0.3558775898315379
1157,147,1.0,-1.4541580108343786,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2755489830801114,0.5995283576839935,0.3745081592474601
1157,147,1.0,-1.4541580108343786,-1.2607012013837442,-1.281816543809868,-1.3846059163966742,-1.2796099411480717,0.5995283576839935,0.4008435743201363
1157,147,1.0,-1.4541580108343786,-0.1322470560154309,-1.281816543809868,-0.7675752833713768,-1.1862068040308331,1.3111069499223702,0.4085484199768904
1157,147,1.0,-1.2761796730154926,0.4175614189484743,-1.281816543809868,-0.4671986205121644,-1.2511829986250316,0.6038425432111505,0.4136849837480599
1157,147,1.0,-1.13507690866193,-1.074929184485826,-1.281816543809868,-1.1969978504444958,-1.2770256951048242,0.6038425432111505,0.4239581112903988
1157,147,1.0,-0.6442386130488078,-1.2432026731411616,-1.281816543809868,-1.3487814437569434,-1.2759181610862895,0.6038425432111505,0.4381047131519802
1157,147,1.0,-0.2879072313457577,-1.2591031439019558,-1.281816543809868,-1.3782443195430274,-1.2773948731110023,0.6020906670260407,0.4406729950375649
1157,147,1.0,-0.0978046057690604,-0.2587289123924759,0.4089045401148422,0.3000188123933126,-1.23124715024409,0.6020906670260407,0.4477462959683556
1157,147,1.0,0.0703435777350277,-0.2555341464792112,-0.0144009884267024,-0.5879980499929958,-1.270380412311177,0.5950801155444111,0.4509461225799038
1157,147,1.0,0.2505476687356355,1.0888951649386975,-0.3907721588161579,0.2975622071129,0.2207469434617154,0.5950801155444111,0.4593035644534868
1157,147,1.0,0.3386245332836731,1.0912945952201931,-0.1089350034158031,0.2998717836483499,0.4680930603035308,0.5950801155444111,0.4618718463390716
1157,147,1.0,0.3386245332836731,1.0912945952201931,-0.0766402964185165,0.3001168315566205,0.4706817125633909,0.5941356257750479,0.4657242691674486
1157,147,1.0,0.3386245332836731,1.0918516657470865,0.0553383302030129,0.3004598986281996,0.5234697612302613,0.5941356257750479,0.4708608329386181
1157,147,1.0,0.3386245332836731,1.0919322060642276,0.1712820264833048,0.3001168315566205,0.5648173831924621,0.6012802338691031,0.4740817110410317
1157,147,1.0,0.3386245332836731,1.0916134006422105,0.2753057879920662,0.3002638603015829,0.5866045506926205,0.6012802338691031,0.4740817110410317
1157,147,1.0,0.3386245332836731,1.0914523200079282,0.3557145262725777,0.2999207932300042,0.6250015811732179,0.6012802338691031,0.4766499929266164
1157,147,1.0,0.3386245332836731,1.0918516657470865,0.4605483505319626,0.3001168315566205,0.6582213071340954,0.5985838679146304,0.4811550119718223
1157,147,1.0,0.3386245332836731,1.0918516657470865,0.5253626108413477,0.3003128698832372,0.6936677461330893,0.5985838679146304,0.4811550119718223
1157,147,1.0,0.3386245332836731,1.0916134006422105,0.5856861050275051,0.3002148507199289,0.7217259040621491,0.5958875019601572,0.4811550119718223
1157,147,1.0,0.3386245332836731,1.0915328603250698,0.6369633851506171,0.2998717836483499,0.7501538694569029,0.5958875019601572,0.4843548385833706
1157,147,1.0,0.4551491093805154,1.0912945952201931,0.6820620117461601,0.2999207932300042,0.7985120967793929,0.5958875019601572,0.4850074348001995
1157,147,1.0,0.4361822057884033,1.0915328603250698,0.7406206163653697,0.3000678219749665,0.8424483710014534,0.5976424248864584,0.4850074348001995
1157,147,1.0,0.4361822057884033,1.0915328603250698,0.7568773129349147,0.3001658411382745,0.8535189902404292,0.5976424248864584,0.4850074348001995
1157,147,1.0,0.4361822057884033,1.0919322060642276,0.8027860022810813,0.2998717836483499,0.9125937658241022,0.6100457082770337,0.4856389795261629
1157,147,1.0,0.4361822057884033,1.091774481276493,0.8473671743439067,0.2997216918045342,0.9746112646454276,0.5851020381422656,0.4882072614117476
1157,147,1.0,0.4361822057884033,1.0926503572254027,0.8844452556823275,0.3000188123933126,1.025927951693472,0.6082907853507324,0.4882072614117476
1157,147,1.0,0.4361822057884033,1.0912945952201931,0.9247605079367373,0.2995746630595722,1.094963924119038,0.6082907853507324,0.4875757166857842
1157,147,1.0,0.4361822057884033,1.091214054903053,0.953670199865829,0.3001658411382745,1.1322515322025524,0.5906288266636375,0.4901439985713689
1157,147,1.0,0.4361822057884033,1.092412092120527,0.9817020671412044,0.2999698028116586,1.1632681498571662,0.5906288266636375,0.4933438251829171
1157,147,1.0,0.4361822057884033,1.092173827015651,1.0209115683405805,0.3001658411382745,1.2238064188157147,0.5906288266636375,0.4907755432973323
1157,147,1.0,0.4361822057884033,1.091214054903053,1.0495286520517668,0.3000678219749665,1.2825113869336937,0.6120656976869947,0.4914281395141612
1157,147,1.0,0.4361822057884033,1.091774481276493,1.068951677547703,0.3001168315566205,1.3031812637928182,0.6120656976869947,0.4946279661257095
1157,147,1.0,0.4361822057884033,1.0912945952201931,1.0760882379780998,0.2999207932300042,1.3257080462243658,0.5833501619571564,0.4952805623425383
1157,147,2.0,0.4361822057884033,1.0920932866985098,1.0860184368678716,0.3002638603015829,1.318689572620125,0.6100457082770337,0.4952805623425383
1157,147,2.0,0.4361822057884033,1.0915328603250698,1.0899178263822789,0.3001168315566205,1.3286586377059686,0.5868539143273752,0.4952805623425383
1157,147,2.0,0.4361822057884033,1.0928114378596847,1.0922001704819442,0.3001168315566205,1.3323488441189606,0.6130101874563583,0.4978488442281231
1157,147,2.0,0.4361822057884033,1.0927308975425438,1.1039691810147654,0.2998717836483499,1.3903141973055513,0.5877984040967388,0.4952805623425383
1157,147,3.0,0.4361822057884033,1.0913717796907871,1.1017638390777074,0.3002638603015829,1.3995436474600058,0.5896873836354655,0.498501440444952
1157,147,3.0,0.4361822057884033,1.0915328603250698,1.106396289180131,0.3002148507199289,1.3991738399943117,0.5896873836354655,0.4978488442281231
1157,147,3.0,0.4361822057884033,1.0916134006422105,1.1015420728493996,0.2998227740666959,1.3940044037185426,0.5877984040967388,0.4978488442281231
1157,147,3.0,0.4361822057884033,1.0920932866985098,1.104338791395278,0.3001658411382745,1.379975324754013,0.5877984040967388,0.498501440444952
1157,147,3.0,0.4361822057884033,1.091693940959352,1.1065441333323365,0.3002638603015829,1.405814637888907,0.6130101874563583,0.498501440444952
1157,147,3.0,0.4361822057884033,1.0926503572254027,1.1053675402877048,0.3002638603015829,1.4024942389416093,0.6130101874563583,0.4991329851709154
1157,147,3.0,0.4361822057884033,1.092012746381369,1.1020564472956131,0.2994766438962639,1.3873557375799968,0.5896873836354655,0.5004171261137078
1157,147,3.0,0.4361822057884033,1.0923315518033856,1.1060297588861232,0.2998717836483499,1.4032338538729978,0.5896873836354655,0.5004171261137078
1157,147,3.0,0.4361822057884033,1.091774481276493,1.1088264774320018,0.2994276343146095,1.4102444592332877,0.5896873836354655,0.5004171261137078
1157,147,3.0,0.4361822057884033,1.0911335145859111,1.1037504948729624,0.3000678219749665,1.3917855589243773,0.5915733164330006,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.0923315518033856,1.110883975216855,0.3000188123933126,1.3936345962528485,0.5915733164330006,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.0912945952201931,1.1069845857024474,0.3002148507199289,1.3936345962528485,0.5915733164330006,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.0922510114862445,1.1017638390777074,0.2999207932300042,1.3866161226486082,0.5877984040967388,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.091774481276493,1.1058079926578157,0.2998717836483499,1.3877255450456911,0.6120656976869947,0.5029854079992925
1157,147,3.0,0.4361822057884033,1.0912945952201931,1.1008059321748789,0.2998717836483499,1.3995436474600058,0.5877984040967388,0.5029854079992925
1157,147,3.0,0.4361822057884033,1.0914523200079282,1.1005133239569729,0.3000188123933126,1.3832957237013106,0.6111242546588227,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.0918516657470865,1.1080164146813785,0.3002638603015829,1.3988040325286173,0.6074833989349864,0.4997855813877443
1157,147,3.0,0.4361822057884033,1.0912945952201931,1.1088973194216,0.3003128698832372,1.4017546240102208,0.6074833989349864,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.0913717796907871,1.1071324298546528,0.2997707013861885,1.3751756959439383,0.6074833989349864,0.5036380042161214
1157,147,3.0,0.4361822057884033,1.091214054903053,1.1029404321223388,0.3001658411382745,1.386246315182914,0.5888769504785278,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.0913717796907871,1.1038952589386628,0.3000678219749665,1.3688968372710866,0.5888769504785278,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.091214054903053,1.1085307891275915,0.3002638603015829,1.3792357098226244,0.5888769504785278,0.5036380042161214
1157,147,3.0,0.4361822057884033,1.091214054903053,1.1039691810147654,0.3001168315566205,1.3847749535640876,0.6111242546588227,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.0918516657470865,1.1073541960829598,0.3000188123933126,1.3814545546167905,0.6111242546588227,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.092012746381369,1.1070585077785495,0.3003128698832372,1.3781262874255418,0.6111242546588227,0.5042695489420849
1157,147,3.0,0.4361822057884033,1.091774481276493,1.10551538443991,0.3000188123933126,1.3877255450456911,0.6082907853507324,0.5042695489420849
1157,147,3.0,0.4361822057884033,1.0912945952201931,1.1079424926052754,0.3004108890465452,1.3773866724941533,0.6082907853507324,0.5049221451589138
1157,147,3.0,0.4361822057884033,1.0919322060642276,1.101320306621092,0.3002638603015829,1.3633575935296234,0.6100457082770337,0.5049221451589138
1157,147,3.0,0.4361822057884033,1.0913717796907871,1.106470211256234,0.3001658411382745,1.385884375961171,0.5860465279116291,0.5049221451589138
1157,147,3.0,0.4361822057884033,1.0927308975425438,1.102352135600023,0.3002148507199289,1.382556108769922,0.609235275120096,0.5023538632733291
1157,147,3.0,0.4361822057884033,1.0918516657470865,1.1026447438179288,0.3001168315566205,1.3755455034096324,0.609235275120096,0.5049221451589138
1157,147,3.0,0.4361822057884033,1.0920932866985098,1.11103181936906,0.3004598986281996,1.3829259162356164,0.6138206206132955,0.5049221451589138
1157,147,3.0,0.4361822057884033,1.0912945952201931,1.1096334600961208,0.3002638603015829,1.385884375961171,0.5896873836354655,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.0910529742687705,1.1083090228992842,0.3005579177915076,1.3585579647195487,0.5896873836354655,0.5010697223305367
1157,147,3.0,0.4361822057884033,1.0916134006422105,1.103528728644655,0.3001658411382745,1.371115682065252,0.5906288266636375,0.5010697223305367
1157,147,4.0,0.4361822057884033,1.0912945952201931,1.1037504948729624,0.2999207932300042,1.3707458745995578,0.5888769504785278,0.5010697223305367
1157,147,4.0,0.4361822057884033,1.0916134006422105,1.1047053216892864,0.3000678219749665,1.3183197651544307,0.5868539143273752,0.5042695489420849
1157,147,5.0,0.3521715661810776,0.4253906089439013,-1.281816543809868,-0.0652250948839733,-1.2725954803482464,-1.6692189092198615,-0.2679412389842991
1157,147,5.0,-0.3382512205011797,-1.095623683390584,-1.281816543809868,-1.1204430460414574,-1.2744414490615767,-1.6692189092198615,-0.8320033058294743
1157,147,5.0,-0.7438954940079759,-1.2405658838333575,-1.281816543809868,-1.3160283403374988,-1.2751798050739331,-1.6692189092198615,-0.9637035378328072
1157,147,5.0,-0.9771989835484076,-1.2593428520208472,-1.281816543809868,-1.369454512335339,-1.2755489830801114,-1.6692189092198615,-1.0844822563751453
1157,147,5.0,-1.0878817321881646,-1.261020808853086,-1.281816543809868,-1.3802085010517702,-1.2762873390924676,-1.6692189092198615,-1.1249558527130568
1157,147,5.0,-1.182759609114283,-1.2615002183791757,-1.281816543809868,-1.3831548070089716,-1.2773948731110023,-1.6692189092198615,-1.1596466045102294
1157,147,5.0,-1.2386709952008823,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.2103996438377391
1157,147,5.0,-1.2839943334054515,-1.261420319028725,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.2283881427822652
1157,147,5.0,-1.3150509856379329,-1.2611806109098336,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.2425221137493272
1157,147,5.0,-1.329515430794393,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.2762873390924676,-1.6692189092198615,-1.255371943773597
1157,147,5.0,-1.3511552559827729,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.2656492816141092
1157,147,5.0,-1.3676480546987353,-1.2607811007341947,-1.281816543809868,-1.3846059163966742,-1.2755489830801114,-1.6692189092198615,-1.2810694986730502
1157,147,5.0,-1.3785771578586283,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2759181610862895,-1.6692189092198615,-1.2862081675933064
1157,147,5.0,-1.334586843461021,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2792407631418936,-1.6692189092198615,-1.704438136617173
1157,147,5.0,-1.386800555814149,-1.2609409061467889,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.760971915336335
1157,147,5.0,-1.3976582753112337,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6692189092198615,-1.9029513798143576
1157,147,5.0,-1.404202835271077,-1.2609409061467889,-1.281816543809868,-1.3846059163966742,-1.2770256951048242,-1.6692189092198615,-1.92350942373392
1157,147,5.0,-1.404202835271077,-1.261020808853086,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6692189092198615,-1.9350734286961284
1157,147,5.0,-1.420015321242082,-1.2612605136161308,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.945994942157123
1157,147,5.0,-1.4240206321238642,-1.2609409061467889,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6692189092198615,-1.9485646976470683
1157,147,5.0,-1.425741718672567,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.9504919616358
1157,147,5.0,-1.4274521769870292,-1.2608610034404917,-1.281816543809868,-1.3846059163966742,-1.274810627067755,-1.6692189092198615,-1.9517767341233183
1157,147,5.0,-1.4274521769870292,-1.2611007082035366,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.9530617171257452
1157,147,5.0,-1.429141431709798,-1.260381587202709,-1.281816543809868,-1.3846059163966742,-1.2792407631418936,-1.6692189092198615,-1.9530617171257452
620,144,1.0,-1.4566571687323349,-1.2607811007341947,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456513322720258,-1.2607012013837442,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456237697178958,-1.261020808853086,-1.281816543809868,-1.3846059163966742,-1.2796099411480717,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4561506249733682,-1.26054139597115,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456637181306749,-1.260621298677447,-1.281816543809868,-1.3846059163966742,-1.2770256951048242,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456637181306749,-1.2607012013837442,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4567184793671692,-1.2607811007341947,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4567801284134418,-1.260301684496412,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4568370396995758,-1.2607811007341947,-1.281816543809868,-1.3846059163966742,-1.2799791191542498,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4568370396995758,-1.2602217817901151,-1.281816543809868,-1.3846059163966742,-1.276656517098646,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.4568932688751537,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.278502407129537,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456944755002914,-1.2597423655523323,-1.281816543809868,-1.3846059163966742,-1.276656517098646,-1.6692189092198615,-1.953704208626959
620,144,1.0,-1.456944755002914,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.2773948731110023,-1.6692189092198615,-1.953704208626959
